acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.07,0.21,1.01,16.05,25.98,-2.78
0.07,0.21,1.01,15.89,25.53,-2.75
0.07,0.21,1.01,15.89,25.82,-2.79
0.07,0.21,1.01,15.88,25.66,-2.92
0.06,0.21,1.02,15.76,26.02,-2.84
0.06,0.21,1.02,15.98,25.79,-2.90
0.06,0.21,1.02,15.82,25.63,-2.63
0.06,0.21,1.01,15.92,25.69,-3.01
0.06,0.21,1.02,15.95,25.85,-2.95
0.06,0.21,1.01,15.69,26.06,-2.99
0.07,0.21,1.02,15.94,25.89,-2.73
0.06,0.21,1.01,16.00,25.77,-2.96
0.07,0.21,1.01,15.79,26.03,-2.75
0.08,0.21,1.01,15.83,25.66,-2.84
0.07,0.21,1.02,16.06,25.91,-2.78
0.08,0.22,1.00,15.88,25.76,-2.61
0.08,0.21,1.01,15.89,25.76,-2.85
0.08,0.21,1.00,15.97,25.71,-2.76
0.08,0.22,1.01,15.86,25.89,-2.66
0.07,0.21,1.02,15.76,25.91,-2.72
0.07,0.21,1.01,15.85,25.77,-2.79
0.06,0.20,1.00,16.14,25.66,-2.78
0.07,0.21,1.01,15.76,25.89,-2.82
0.06,0.21,1.01,15.89,25.59,-2.56
0.06,0.21,1.00,16.03,25.82,-2.95
0.06,0.21,1.01,15.71,25.74,-2.81
0.06,0.21,1.00,15.86,25.94,-2.78
0.06,0.21,1.00,15.88,25.79,-2.76
0.06,0.22,1.00,15.89,25.76,-2.69
0.07,0.20,1.00,15.94,25.71,-2.81
0.06,0.20,1.01,15.92,25.79,-2.90
0.06,0.21,1.01,15.85,25.94,-2.90
0.06,0.20,1.01,15.94,25.76,-2.84
0.07,0.21,1.01,15.94,25.54,-2.67
0.07,0.20,1.01,15.88,25.94,-2.76
0.06,0.21,1.01,15.95,25.65,-2.85
0.08,0.21,1.02,15.82,25.68,-2.75
0.08,0.21,1.01,16.15,25.62,-2.72
0.07,0.21,1.00,15.80,25.66,-2.61
0.08,0.21,1.01,15.77,25.68,-3.04
0.08,0.21,1.01,15.80,26.05,-2.93
0.08,0.21,1.01,15.91,26.03,-2.73
0.08,0.20,1.01,15.86,25.77,-3.07
0.09,0.21,1.01,16.06,25.51,-2.67
0.08,0.21,1.01,15.89,25.74,-2.87
0.08,0.21,1.01,16.02,25.79,-2.76
0.08,0.21,1.00,15.82,25.92,-2.93
0.07,0.21,1.00,15.88,25.83,-2.81
0.06,0.21,1.01,15.74,25.82,-2.87
0.06,0.20,1.01,15.73,25.77,-2.82
0.06,0.21,1.01,16.02,25.91,-2.43
0.06,0.20,1.02,15.82,25.88,-2.75
0.06,0.21,1.01,15.92,26.00,-2.84
0.06,0.21,1.00,15.89,25.71,-2.92
0.06,0.21,1.01,15.95,25.68,-2.73
0.06,0.21,1.01,15.80,25.74,-2.75
0.06,0.21,1.01,16.05,25.82,-2.81
0.06,0.21,1.01,16.02,25.76,-2.63
0.07,0.21,1.02,15.86,25.69,-2.90
0.06,0.22,1.02,15.94,25.73,-3.15
0.07,0.21,1.01,15.82,25.79,-2.78
0.07,0.22,1.00,15.97,25.85,-2.75
0.06,0.21,1.01,15.92,26.15,-2.82
0.06,0.21,1.01,15.95,25.54,-2.99
0.07,0.22,1.01,16.12,25.97,-2.72
0.07,0.21,1.00,15.95,25.69,-2.84
0.06,0.22,1.01,15.82,25.91,-2.96
0.07,0.21,1.02,15.98,25.68,-2.64
0.07,0.21,1.01,15.83,25.76,-2.95
0.06,0.21,1.01,15.85,25.91,-2.76
0.06,0.21,1.00,15.91,25.68,-2.73
0.07,0.21,1.01,15.74,25.97,-2.82
0.07,0.21,1.00,15.95,25.73,-2.73
0.07,0.21,1.01,15.88,25.82,-2.69
0.07,0.21,1.02,15.83,25.86,-2.85
0.07,0.21,1.00,15.92,25.65,-2.73
0.08,0.20,1.01,15.89,25.89,-2.76
0.08,0.21,1.01,16.02,25.80,-2.72
0.07,0.20,1.00,15.83,25.82,-2.87
0.07,0.20,1.01,15.80,25.66,-2.96
0.08,0.21,1.00,15.86,25.79,-2.85
0.07,0.21,1.01,15.92,25.68,-2.76
0.07,0.20,1.01,15.88,25.83,-2.69
0.07,0.21,1.01,15.91,25.80,-2.66
0.08,0.21,1.01,15.74,25.77,-2.98
0.07,0.21,1.02,15.89,25.83,-2.40
0.07,0.21,1.01,16.03,25.85,-2.89
0.07,0.20,1.01,15.73,25.82,-2.49
0.07,0.21,1.01,15.83,25.80,-3.02
0.07,0.21,1.01,15.97,26.03,-2.56
0.07,0.21,1.01,15.83,25.71,-2.85
0.07,0.20,1.01,16.00,25.79,-2.76
0.07,0.21,1.01,15.94,25.77,-2.84
0.07,0.20,1.01,15.62,25.79,-2.63
0.07,0.21,1.00,15.80,25.88,-2.72
0.07,0.21,1.02,15.91,25.69,-2.75
0.08,0.21,1.01,15.79,25.50,-2.93
0.07,0.21,1.01,15.94,25.92,-3.01
0.07,0.21,1.00,15.73,25.74,-2.79
0.07,0.21,1.01,15.82,26.00,-2.58
0.07,0.20,1.01,15.97,25.77,-2.64
0.07,0.21,1.00,15.83,25.68,-2.66
0.06,0.20,1.02,15.97,25.92,-2.96
0.06,0.21,1.01,15.88,25.68,-2.70
0.06,0.20,1.01,15.89,25.77,-2.84
0.06,0.21,1.02,15.91,25.85,-2.82
0.06,0.21,1.01,15.89,25.66,-2.56
0.06,0.22,1.02,15.86,25.80,-2.47
0.06,0.21,1.02,16.06,25.91,-3.01
0.06,0.21,1.01,15.74,25.82,-2.63
0.06,0.23,1.01,15.71,25.89,-3.01
0.07,0.22,1.01,16.00,25.80,-2.60
0.07,0.22,1.02,16.08,25.83,-3.01
0.07,0.22,1.01,15.97,25.71,-2.89
0.07,0.22,1.01,15.91,25.85,-2.85
0.08,0.21,1.01,16.03,25.66,-2.89
0.07,0.21,1.02,15.77,25.76,-2.95
0.08,0.20,1.00,15.82,25.91,-2.70
0.08,0.21,1.01,15.77,25.82,-3.01
0.08,0.21,1.01,16.18,25.94,-2.64
0.08,0.20,1.02,15.85,25.83,-2.87
0.07,0.20,1.01,16.05,25.77,-2.84
0.07,0.20,1.02,15.98,26.02,-2.69
0.07,0.20,1.02,15.91,25.77,-3.08
0.07,0.20,1.01,15.89,25.77,-2.84
0.07,0.20,1.00,15.94,25.89,-2.67
