acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.04,0.21,1.01,15.42,26.02,-3.34
0.05,0.20,1.01,15.50,26.05,-3.36
0.04,0.20,1.01,15.53,25.83,-3.16
0.05,0.20,1.01,15.39,26.08,-3.36
0.05,0.21,1.01,14.96,26.18,-3.85
0.05,0.19,1.01,16.11,26.03,-3.10
0.05,0.20,1.01,15.37,25.85,-3.21
0.05,0.19,1.01,15.60,26.20,-3.27
0.04,0.20,1.02,15.39,26.20,-3.30
0.04,0.20,1.00,15.24,26.27,-3.62
0.05,0.19,1.00,15.42,26.06,-2.81
0.05,0.19,1.02,15.16,25.92,-3.24
0.05,0.19,1.01,14.90,25.88,-3.39
0.05,0.19,1.02,15.53,26.31,-3.39
0.05,0.19,1.01,15.36,26.09,-3.45
0.06,0.20,1.01,15.40,26.00,-3.36
0.05,0.19,1.00,15.83,26.06,-3.40
0.05,0.19,1.01,15.74,26.18,-3.36
0.05,0.19,1.00,15.92,25.89,-2.99
0.05,0.19,1.01,15.40,26.05,-3.34
0.05,0.20,1.01,15.28,26.06,-3.42
0.05,0.20,1.01,15.42,26.14,-3.11
0.05,0.20,1.03,15.21,26.35,-3.53
0.05,0.20,1.02,16.11,26.24,-3.22
0.05,0.20,1.01,14.67,26.12,-3.39
0.05,0.20,1.02,15.11,26.23,-3.40
0.05,0.20,1.01,15.31,26.11,-3.34
0.05,0.20,1.02,15.40,25.91,-3.62
0.05,0.20,1.02,16.08,26.11,-3.22
0.05,0.19,1.01,15.36,26.15,-2.85
0.05,0.19,1.02,15.73,26.35,-3.56
0.06,0.20,1.02,15.77,26.05,-3.42
0.05,0.19,1.02,16.17,26.15,-3.33
0.05,0.20,1.00,15.53,26.37,-3.25
0.05,0.19,1.01,15.10,26.31,-2.99
0.05,0.20,1.02,16.17,25.86,-2.89
0.06,0.20,1.02,16.05,26.05,-3.40
0.06,0.20,1.01,15.30,26.27,-3.44
0.06,0.20,1.02,15.69,26.44,-3.25
0.06,0.20,1.01,16.26,25.94,-3.50
0.05,0.20,1.01,15.71,26.15,-3.44
0.05,0.20,1.01,15.83,26.21,-3.10
0.05,0.20,1.01,15.98,26.44,-3.33
0.06,0.19,1.01,15.83,25.94,-3.15
0.05,0.19,1.01,16.58,26.02,-3.36
0.05,0.19,1.01,16.44,26.44,-2.98
0.05,0.19,1.02,16.46,25.98,-3.53
0.04,0.20,1.02,15.66,26.29,-3.63
0.04,0.20,1.02,15.68,26.24,-3.21
0.05,0.21,1.01,16.29,26.27,-3.11
0.04,0.20,1.01,15.66,25.77,-3.57
0.05,0.21,1.00,16.70,25.82,-3.16
0.04,0.20,1.01,15.05,26.02,-3.21
0.05,0.20,1.02,16.14,25.88,-3.21
0.05,0.20,1.01,16.35,25.77,-3.30
0.05,0.20,1.01,15.65,25.85,-3.11
0.06,0.20,1.02,15.27,26.06,-3.39
0.06,0.20,1.01,16.06,25.92,-3.05
0.06,0.20,1.01,16.58,25.85,-3.37
0.06,0.19,1.02,15.59,26.08,-3.57
0.07,0.20,1.00,16.02,26.03,-3.24
0.06,0.19,1.01,15.47,26.24,-3.16
0.05,0.19,1.01,15.25,26.05,-3.08
0.06,0.20,1.01,15.76,25.92,-3.66
0.06,0.20,1.01,15.56,26.21,-3.47
