acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.05,0.20,1.02,15.83,25.68,-2.60
0.05,0.19,1.01,15.94,25.98,-2.53
0.06,0.20,1.02,15.83,25.98,-2.81
0.05,0.20,1.01,15.74,25.77,-2.76
0.05,0.19,1.01,15.86,25.68,-2.92
0.05,0.19,1.01,15.79,25.85,-2.76
0.05,0.19,1.02,15.76,25.92,-2.87
0.06,0.20,1.02,15.91,25.91,-2.98
0.05,0.20,1.02,16.08,25.59,-2.93
0.05,0.19,1.02,15.89,25.85,-2.87
0.06,0.20,1.01,15.79,25.65,-2.96
0.06,0.19,1.00,15.76,25.95,-2.81
0.05,0.20,1.01,15.77,25.68,-2.67
0.05,0.19,1.01,15.94,25.83,-3.01
0.05,0.20,1.02,15.85,25.95,-2.75
0.05,0.19,1.01,15.80,25.83,-2.66
0.05,0.20,1.01,15.85,25.83,-3.10
0.06,0.19,1.00,15.82,25.62,-2.92
0.06,0.20,1.00,15.77,25.82,-2.61
0.06,0.20,1.02,15.83,25.69,-2.72
0.05,0.19,1.01,15.71,25.74,-2.73
0.05,0.19,1.01,15.77,25.76,-2.81
0.06,0.20,1.01,15.85,25.76,-2.63
0.06,0.19,1.01,15.94,26.08,-2.63
0.06,0.20,1.02,15.68,25.92,-2.52
0.05,0.19,1.01,15.83,25.79,-2.70
0.06,0.19,1.02,15.85,25.73,-2.70
0.06,0.19,1.02,16.02,25.82,-2.67
0.05,0.19,1.01,15.94,25.86,-2.75
0.06,0.19,1.01,15.79,25.80,-2.76
0.06,0.19,1.01,16.03,25.73,-2.85
0.06,0.20,1.01,15.82,25.77,-2.76
0.06,0.19,1.01,15.88,25.74,-2.64
0.07,0.20,1.02,15.83,25.76,-2.87
0.06,0.19,1.02,15.66,25.76,-2.64
0.06,0.20,1.01,16.02,25.59,-2.78
0.06,0.20,1.01,15.86,25.91,-2.81
0.06,0.20,1.02,15.73,25.83,-2.78
0.05,0.20,1.01,15.85,25.69,-2.84
0.05,0.20,1.01,15.63,25.86,-2.60
0.05,0.19,1.01,15.91,25.83,-2.69
0.05,0.20,1.01,15.82,25.79,-2.79
0.06,0.20,1.01,15.91,25.65,-2.79
0.06,0.20,1.01,15.71,25.91,-3.04
0.06,0.20,1.01,15.88,25.69,-2.67
0.06,0.20,1.01,15.88,25.86,-2.82
0.05,0.19,1.01,15.76,25.76,-2.76
0.06,0.19,1.03,15.73,25.77,-2.78
0.05,0.20,1.01,15.88,25.63,-2.89
0.06,0.20,1.02,15.94,25.82,-2.87
0.06,0.20,1.01,15.69,25.66,-2.85
0.06,0.19,1.01,15.60,25.85,-2.76
0.06,0.19,1.03,15.92,25.73,-2.78
0.06,0.19,1.01,15.86,25.91,-2.81
0.06,0.20,1.02,15.68,25.74,-3.05
0.05,0.20,1.02,15.77,25.88,-2.84
0.06,0.19,1.02,16.08,25.66,-2.63
0.06,0.19,1.02,15.97,25.62,-2.67
0.06,0.20,1.01,15.69,25.65,-2.58
0.06,0.20,1.02,15.97,25.95,-2.67
0.06,0.20,1.02,15.86,25.66,-2.72
0.06,0.20,1.01,15.98,25.77,-2.50
0.06,0.20,1.02,15.83,25.76,-2.67
0.06,0.20,1.01,15.89,25.63,-2.70
0.07,0.20,1.02,15.76,25.71,-2.76
0.06,0.20,1.02,15.83,25.62,-2.63
0.06,0.20,1.02,15.68,25.88,-2.78
0.05,0.20,1.02,15.94,25.83,-3.05
0.06,0.20,1.01,15.91,25.74,-2.84
0.05,0.20,1.01,15.89,25.85,-2.95
0.05,0.20,1.02,15.69,25.76,-2.90
0.06,0.20,1.02,16.06,25.76,-2.93
0.06,0.20,1.01,15.85,26.06,-2.90
0.06,0.19,1.01,15.88,25.82,-2.73
0.06,0.20,1.01,15.89,25.69,-2.90
0.07,0.20,1.00,15.95,25.80,-3.02
0.07,0.20,1.01,16.00,25.71,-2.78
0.07,0.20,1.01,15.73,25.74,-2.58
0.06,0.19,1.01,15.88,25.74,-2.87
0.06,0.19,1.01,15.97,25.86,-2.76
0.06,0.20,1.01,15.95,25.86,-2.99
0.05,0.20,1.00,15.73,25.74,-2.89
0.06,0.19,1.00,15.94,25.89,-2.73
0.06,0.18,1.01,15.79,25.77,-2.69
0.05,0.19,1.02,15.83,25.63,-2.69
0.05,0.19,1.00,15.86,25.68,-2.75
0.06,0.20,1.01,15.91,25.76,-2.90
0.05,0.19,1.01,15.74,25.69,-2.72
0.05,0.19,1.01,15.68,26.02,-2.66
0.05,0.19,1.01,16.02,25.83,-2.67
0.05,0.19,1.02,15.98,25.73,-2.95
0.05,0.20,1.02,16.05,25.79,-2.81
0.05,0.20,1.01,15.91,25.59,-2.99
0.06,0.19,1.01,15.77,25.63,-2.82
0.06,0.19,1.01,15.95,25.62,-3.04
0.06,0.20,1.01,15.82,25.79,-2.76
0.06,0.19,1.01,16.05,25.57,-3.05
0.06,0.19,1.02,16.03,26.06,-2.66
0.07,0.20,1.02,15.74,25.76,-2.79
0.07,0.20,1.01,15.85,25.82,-2.66
0.08,0.19,1.02,15.56,26.03,-2.90
0.07,0.19,1.01,15.80,25.68,-2.69
0.08,0.19,1.00,15.68,25.89,-2.79
0.08,0.20,1.01,16.00,25.89,-2.79
0.07,0.19,1.01,16.03,25.89,-2.81
0.07,0.19,1.02,15.82,25.91,-2.52
0.07,0.19,1.01,15.83,25.95,-2.75
0.06,0.19,1.01,15.92,25.62,-2.64
0.06,0.19,1.02,15.73,25.95,-2.56
0.06,0.18,1.01,15.77,25.74,-2.92
0.05,0.19,1.02,15.98,25.83,-2.70
0.05,0.20,1.02,15.79,25.89,-2.63
0.05,0.19,1.02,15.79,25.86,-2.95
0.05,0.19,1.02,15.91,25.82,-2.53
0.05,0.20,1.02,15.76,25.82,-2.81
0.06,0.20,1.01,15.82,25.60,-2.70
0.05,0.19,1.01,15.68,25.97,-2.82
0.06,0.20,1.01,15.92,25.69,-2.81
0.06,0.20,1.02,15.79,25.89,-2.64
0.06,0.20,1.02,16.06,26.09,-2.72
0.06,0.20,1.01,15.91,25.77,-2.82
0.06,0.20,1.01,15.97,25.98,-2.24
0.06,0.20,1.01,15.89,25.88,-2.63
0.05,0.20,1.01,15.97,25.98,-2.85
0.06,0.20,1.00,15.82,25.76,-2.66
0.06,0.20,1.01,16.02,25.85,-2.73
0.05,0.20,1.01,15.88,25.89,-2.79
0.05,0.20,1.02,15.62,25.62,-2.72
0.06,0.19,1.02,15.92,25.86,-2.95
0.06,0.20,1.01,16.11,25.92,-2.84
0.06,0.19,1.02,15.91,25.73,-2.67
0.06,0.19,1.01,15.92,25.65,-2.79
0.07,0.19,1.01,15.74,25.92,-2.82
0.07,0.19,1.01,15.79,25.68,-2.99
0.06,0.19,1.01,15.88,25.92,-2.72
0.07,0.19,1.01,16.02,25.74,-2.89
0.06,0.19,1.01,15.91,25.98,-2.76
0.06,0.19,1.01,15.74,25.83,-2.69
0.06,0.19,1.01,15.85,26.00,-2.84
0.06,0.19,1.01,15.89,25.79,-3.01
0.06,0.20,1.01,15.89,25.82,-2.90
0.06,0.19,1.02,15.97,25.91,-2.61
0.07,0.19,1.02,16.06,25.62,-2.61
0.07,0.20,1.01,15.79,25.82,-2.72
0.07,0.19,1.01,15.77,25.91,-2.85
0.07,0.20,1.01,15.66,25.62,-2.73
0.07,0.19,1.02,16.17,25.71,-2.81
0.07,0.19,1.01,15.92,25.71,-2.73
0.06,0.19,1.01,15.88,25.95,-2.89
0.06,0.19,1.01,15.91,25.85,-2.72
0.07,0.19,1.02,15.91,25.50,-2.75
0.08,0.19,1.02,16.03,25.79,-2.64
